id_e,scope,source,created_at,publish_time,text,keywords,text_length,domain,element,primary_emotion,emotion_intensity,polarity_hint,intensity,urban_value,l1_confidence,has_location,location_mentioned,relevance,relevance_category,like_count,comment_count,tags,url,time_label,area_seed,area_tag,lon,lat,x_cgcs2000,y_cgcs2000,spatial_hotspot,spatial_type,score,polarity,l2_confidence,emotion_type,category,target_type,target_detail
e1253,xiling_wujia,xiaohongshu,2025-09-19T16:20:32+08:00,2025-09-19T16:20:32+08:00,停车场收费贵还找不到位，真坑,"真坑,停车场,收费,到位",14,urban_operation,facility,失望,1.0,negative,1.0,medium,0.93,True,宜昌,relevant,住宿服务,15,2,住宿服务相关,,T2,苹果电竞酒店(宜昌CBD购物中心解放路步行街店),main,111.2817,30.7057,526981.8,3.3983822e+06,苹果电竞酒店(宜昌CBD购物中心解放路步行街店),住宿服务,0.02,Very Negative,0.14,不满抱怨,不满抱怨,,
e1254,xiling_wujia,dianping,2025-10-03T05:55:01+08:00,2025-10-03T05:55:01+08:00,街区夜景漂亮，适合打卡,"打卡,夜景,街区,漂亮,适合",11,urban_governance,culture,期待,1.0,positive,1.0,low,0.82,True,宜昌,relevant,商务住宅,38,1,住宅小区,,T2,宏峰上上城1期,main,111.3293,30.6822,531550.6,3.3957925e+06,宏峰上上城1期,商务住宅,0.98,Very Positive,0.11,喜悦满意,喜悦满意,,
e1255,xiling_wujia,dianping,2025-09-29T02:46:12+08:00,2025-09-29T02:46:12+08:00,文创市集热闹又有创意，点赞,"文创,点赞,市集,创意,热闹",13,urban_operation,culture,期待,1.0,positive,1.0,low,0.95,True,宜昌,relevant,餐饮服务,1,0,餐饮相关,,T2,峡州宾馆,main,111.2861,30.7027,527405.0,3.3980455e+06,峡州宾馆,餐饮服务,1.0,Very Positive,0.13,喜悦满意,喜悦满意,,
e1256,xiling_wujia,dianping,2025-09-21T00:20:38+08:00,2025-09-21T00:20:38+08:00,BRT 快速公交准点又方便，出行省心,"准点,BRT,公交,行省,方便",18,urban_governance,facility,满足,0.98,positive,0.98,low,0.93,True,宜昌,relevant,商务住宅,5,3,住宅小区,,T2,通达南山悦,main,111.3297,30.69,531587.94,3.3966512e+06,通达南山悦,商务住宅,0.89,Very Positive,0.18,喜悦满意,喜悦满意,,
e1257,xiling_wujia,meituan,2025-09-23T06:43:08+08:00,2025-09-23T06:43:08+08:00,窗口排队两小时，办事效率太低,"办事效率,太低,排队,窗口,小时",14,urban_governance,service,失望,1.0,negative,1.0,high,0.96,True,宜昌,relevant,交通设施服务,1,0,公交车站相关,,T2,十中(公交站),main,111.3041,30.6838,529139.3,3.3959585e+06,十中(公交站),交通设施服务,0.04,Very Negative,0.14,不满抱怨,不满抱怨,,
e1258,xiling_wujia,dianping,2025-09-23T13:48:52+08:00,2025-09-23T13:48:52+08:00,万达广场品牌全，逛着舒服,"万达,舒服,广场,品牌",12,urban_renewal,service,满足,1.0,positive,1.0,high,0.86,True,宜昌,relevant,休闲娱乐,0,0,网吧,,T2,希瓦电竞馆,main,111.3098,30.7074,529679.06,3.3985742e+06,希瓦电竞馆,休闲娱乐,0.98,Very Positive,0.12,喜悦满意,喜悦满意,,
e1259,xiling_wujia,xiaohongshu,2025-09-29T02:28:32+08:00,2025-09-29T02:28:32+08:00,没什么亮点,"亮点,没什么",5,urban_planning,facility,好奇,0.284,neutral,0.284,medium,0.98,True,宜昌,relevant,政府机构及社会团体,6,1,区县级政府及事业单位,,T2,宜昌市西陵区人民政府,main,111.2793,30.7128,526749.44,3.3991615e+06,宜昌市西陵区人民政府,政府机构及社会团体,0.44,Neutral,0.05,其他,其他,,
e1260,xiling_wujia,meituan,2025-09-20T15:47:13+08:00,2025-09-20T15:47:13+08:00,便利店 24 小时营业，方便,"24,便利店,营业,方便,小时",14,urban_renewal,service,喜爱,0.82,positive,0.82,low,0.86,True,宜昌,relevant,住宿服务,11,2,宾馆酒店,,T2,宜昌金岛大酒店,main,111.3178,30.674,530457.5,3.3948765e+06,宜昌金岛大酒店,住宿服务,0.81,Very Positive,0.14,喜悦满意,喜悦满意,,
e1261,xiling_wujia,meituan,2025-09-29T19:49:30+08:00,2025-09-29T19:49:30+08:00,江边垃圾没人清理，味道难闻,"难闻,江边,垃圾,清理,味道",13,urban_operation,environment,愤怒,1.0,negative,1.0,low,0.83,True,宜昌,relevant,购物服务,5,0,购物中心,,T2,宜昌国际广场,main,111.3052,30.6812,529245.9,3.3956725e+06,宜昌国际广场,购物服务,0.01,Very Negative,0.13,不满抱怨,不满抱怨,,
e1262,xiling_wujia,weibo,2025-09-29T16:37:26+08:00,2025-09-29T16:37:26+08:00,也就那样吧,那样,5,urban_operation,event,好奇,0.242,neutral,0.242,low,0.96,True,宜昌,relevant,住宿服务,11,3,宾馆酒店,,T2,宜昌贝斯特酒店(CBD购物中心店),main,111.281,30.7127,526920.44,3.399152e+06,宜昌贝斯特酒店(CBD购物中心店),住宿服务,0.53,Neutral,0.05,其他,其他,,
e1263,xiling_wujia,xiaohongshu,2025-09-22T22:47:26+08:00,2025-09-22T22:47:26+08:00,充电桩坏了好几个一直没人修,"没人修,充电,好几个,一直",13,urban_planning,facility,失望,1.0,negative,1.0,low,0.78,True,宜昌,relevant,金融保险服务,10,3,中国太平洋保险,,T2,中国太平洋财产保险股份有限公司(宜昌中心支公司),main,111.328,30.6887,531424.1,3.3965082e+06,中国太平洋财产保险股份有限公司(宜昌中心支公司),金融保险服务,0.04,Very Negative,0.13,不满抱怨,不满抱怨,,
e1264,xiling_wujia,xiaohongshu,2025-09-23T06:54:31+08:00,2025-09-23T06:54:31+08:00,夜市噪音扰民，投诉不断,"扰民,夜市,噪音,投诉,不断",11,urban_renewal,event,愤怒,1.0,negative,1.0,medium,0.78,True,宜昌,relevant,住宿服务,10,9,宾馆酒店,,T2,颐和尚景生态酒店(东山店),main,111.3227,30.7149,530908.3,3.3994068e+06,颐和尚景生态酒店(东山店),住宿服务,0.01,Very Negative,0.11,失望厌恶,失望厌恶,,
e1265,xiling_wujia,dianping,2025-09-19T02:46:29+08:00,2025-09-19T02:46:29+08:00,营业十二小时,"十二,营业,小时",6,urban_operation,environment,好奇,0.242,neutral,0.242,low,0.89,True,宜昌,relevant,体育休闲服务,1,11,综合医院,,T2,宜昌长航医院,main,111.3042,30.688,529146.75,3.396427e+06,宜昌长航医院,体育休闲服务,0.47,Neutral,0.06,其他,其他,,
e1266,xiling_wujia,dianping,2025-09-19T17:55:21+08:00,2025-09-19T17:55:21+08:00,夜间道路标识反光清晰，开车省心,"省心,反光,标识,开车,夜间",15,urban_governance,facility,期待,1.0,positive,1.0,medium,0.94,True,宜昌,relevant,商务住宅,30,2,住宅小区,,T2,联投·玖玺台东区,main,111.3329,30.6802,531895.0,3.3955672e+06,联投·玖玺台东区,商务住宅,0.95,Very Positive,0.15,喜悦满意,喜悦满意,,
e1267,xiling_wujia,meituan,2025-09-16T01:31:55+08:00,2025-09-16T01:31:55+08:00,没什么亮点,"亮点,没什么",5,urban_governance,service,中性,0.284,neutral,0.284,low,0.94,True,宜昌,relevant,生活服务,1,3,汽车维修,,T2,千米手机电脑维修回收(水悦城店),main,111.3063,30.7124,529344.06,3.3991292e+06,千米手机电脑维修回收(水悦城店),生活服务,0.44,Neutral,0.05,其他,其他,,
e1268,xiling_wujia,12345,2025-09-17T03:41:41+08:00,2025-09-17T03:41:41+08:00,老字号保护得好，有传承,"老字号,传承,保护",11,urban_operation,culture,期待,1.0,positive,1.0,medium,0.82,True,宜昌,relevant,交通设施服务,1,4,公交车站相关,,T2,宜昌东站(公交站),main,111.362,30.6591,534699.1,3.393239e+06,宜昌东站(公交站),交通设施服务,0.99,Very Positive,0.11,怀旧认同,怀旧认同,,
e1269,xiling_wujia,meituan,2025-09-23T00:00:55+08:00,2025-09-23T00:00:55+08:00,剧院演出水准很高，推荐,"水准,剧院,演出,推荐",11,urban_governance,culture,喜爱,1.0,positive,1.0,high,0.97,True,宜昌,relevant,商务住宅,1,0,住宅小区,,T2,万科城市之光,main,111.3322,30.6709,531835.6,3.3945345e+06,万科城市之光,商务住宅,0.99,Very Positive,0.11,喜悦满意,喜悦满意,,
e1270,xiling_wujia,12345,2025-09-28T10:24:27+08:00,2025-09-28T10:24:27+08:00,普通,普通,2,urban_operation,facility,好奇,0.242,neutral,0.242,high,0.97,True,宜昌,relevant,交通设施服务,0,3,公交车站相关,,T2,三峡大学西二门(公交站),main,111.3047,30.7196,529183.2,3.3999292e+06,三峡大学西二门(公交站),交通设施服务,0.53,Neutral,0.02,其他,其他,,
e1271,xiling_wujia,weibo,2025-09-19T17:20:53+08:00,2025-09-19T17:20:53+08:00,店员热情周到，购物体验好,"热情周到,店员,购物,体验",12,urban_operation,service,期待,1.0,positive,1.0,low,0.97,True,宜昌,relevant,住宿服务,1,1,宾馆酒店,,T2,东辰酒店(中南路店),main,111.3244,30.6752,531083.56,3.3950105e+06,东辰酒店(中南路店),住宿服务,0.99,Very Positive,0.12,喜悦满意,喜悦满意,,
e1272,xiling_wujia,xiaohongshu,2025-09-21T17:32:35+08:00,2025-09-21T17:32:35+08:00,店员热情周到，购物体验好,"热情周到,店员,购物,体验",12,urban_governance,service,喜爱,1.0,positive,1.0,high,0.8,True,宜昌,relevant,生活服务,11,2,生活服务场所,,T2,宸樾府营销中心,main,111.3393,30.6706,532513.94,3.3945002e+06,宸樾府营销中心,生活服务,0.99,Very Positive,0.12,喜悦满意,喜悦满意,,
e1273,xiling_wujia,12345,2025-09-18T03:12:13+08:00,2025-09-18T03:12:13+08:00,这家老字号味道正宗，强烈推荐,"老字号,强烈推荐,正宗,味道,这家",14,urban_renewal,service,期待,0.9,positive,0.9,medium,0.98,True,宜昌,relevant,商务住宅,4,1,产业园区,,T2,宜昌住邦科技园,main,111.3155,30.7372,530210.06,3.401884e+06,宜昌住邦科技园,商务住宅,0.85,Very Positive,0.14,怀旧认同,怀旧认同,,
e1274,xiling_wujia,meituan,2025-09-25T07:00:26+08:00,2025-09-25T07:00:26+08:00,物业服务到位，响应及时,"服务到位,响应,物业,及时",11,urban_operation,service,期待,0.56,positive,0.56,high,0.95,True,宜昌,relevant,生活服务,8,3,生活服务场所,,T2,宜昌中燃城市燃气发展有限公司,main,111.3177,30.6718,530443.1,3.3946315e+06,宜昌中燃城市燃气发展有限公司,生活服务,0.68,Positive,0.11,不满抱怨,不满抱怨,,
e1275,xiling_wujia,dianping,2025-09-29T23:29:12+08:00,2025-09-29T23:29:12+08:00,窗口排队两小时，办事效率太低,"办事效率,太低,排队,窗口,小时",14,urban_governance,service,愤怒,1.0,negative,1.0,medium,0.89,True,宜昌,relevant,住宿服务,1,1,旅馆招待所,,T2,宜昌友家宾馆(夷陵大道一店),main,111.3055,30.6832,529276.2,3.3958885e+06,宜昌友家宾馆(夷陵大道一店),住宿服务,0.04,Very Negative,0.14,不满抱怨,不满抱怨,,
e1276,xiling_wujia,xiaohongshu,2025-09-23T05:46:11+08:00,2025-09-23T05:46:11+08:00,国庆活动办得热闹喜庆,"办得,喜庆,热闹,国庆,活动",10,urban_operation,event,期待,0.92,positive,0.92,low,0.85,True,宜昌,relevant,休闲娱乐,8,4,电影院,,T2,幸福蓝海国际影城(水悦城店),main,111.3113,30.7088,529822.25,3.3987358e+06,幸福蓝海国际影城(水悦城店),休闲娱乐,0.86,Very Positive,0.1,喜悦满意,喜悦满意,,
e1277,xiling_wujia,meituan,2025-10-01T19:00:05+08:00,2025-10-01T19:00:05+08:00,店员热情周到，购物体验好,"热情周到,店员,购物,体验",12,urban_operation,service,喜爱,1.0,positive,1.0,medium,0.93,True,宜昌,relevant,交通设施服务,6,1,公共停车场,,T2,兴发广场南侧停车场,main,111.3267,30.6811,531308.3,3.3956642e+06,兴发广场南侧停车场,交通设施服务,0.99,Very Positive,0.12,喜悦满意,喜悦满意,,
e1278,xiling_wujia,dianping,2025-09-19T22:51:25+08:00,2025-09-19T22:51:25+08:00,公厕翻新后干净整洁，维护得很好,"公厕,翻新,整洁,干净,维护",15,urban_operation,facility,喜爱,1.0,positive,1.0,high,0.96,True,宜昌,relevant,科教文化服务,8,6,中学,,T2,宜昌市第三中学,main,111.2731,30.7075,526158.6,3.3985762e+06,宜昌市第三中学,科教文化服务,0.93,Very Positive,0.15,喜悦满意,喜悦满意,,
e1279,xiling_wujia,dianping,2025-09-29T21:51:50+08:00,2025-09-29T21:51:50+08:00,剧院音响效果差，失望,"音响效果,剧院,失望",10,urban_governance,culture,愤怒,0.83,negative,0.83,medium,0.96,True,宜昌,relevant,商务住宅,1,1,住宅小区,,T2,万豪中心,main,111.3645,30.6541,534937.1,3.3926775e+06,万豪中心,商务住宅,0.26,Negative,0.1,失望厌恶,失望厌恶,,
e1280,xiling_wujia,meituan,2025-09-30T14:18:45+08:00,2025-09-30T14:18:45+08:00,这家店服务态度差，不会再来了,"服务态度,再来,这家,不会",14,urban_governance,service,失望,1.0,negative,1.0,medium,0.94,True,宜昌,relevant,科教文化服务,5,2,图书馆,,T2,宜昌市西陵区图书馆,main,111.2771,30.7075,526546.0,3.3985768e+06,宜昌市西陵区图书馆,科教文化服务,0.01,Very Negative,0.14,不满抱怨,不满抱怨,,
e1281,xiling_wujia,meituan,2025-10-01T23:54:11+08:00,2025-10-01T23:54:11+08:00,这家店服务态度差，不会再来了,"服务态度,再来,这家,不会",14,urban_operation,service,愤怒,1.0,negative,1.0,low,0.83,True,宜昌,relevant,休闲娱乐,1,1,网吧,,T2,EHA赛博萤火电竞馆(福久源新天地店),main,111.3565,30.6519,534171.5,3.3924372e+06,EHA赛博萤火电竞馆(福久源新天地店),休闲娱乐,0.01,Very Negative,0.14,不满抱怨,不满抱怨,,
e1282,xiling_wujia,meituan,2025-09-23T19:27:02+08:00,2025-09-23T19:27:02+08:00,便利店 24 小时营业，方便,"24,便利店,营业,方便,小时",14,urban_governance,service,满足,0.82,positive,0.82,medium,0.89,True,宜昌,relevant,公司企业,34,0,公司,,T2,宜昌双汇食品有限责任公司(港窑路),main,111.3259,30.704,531219.25,3.3982055e+06,宜昌双汇食品有限责任公司(港窑路),公司企业,0.81,Very Positive,0.14,喜悦满意,喜悦满意,,
e1283,xiling_wujia,meituan,2025-09-22T04:13:17+08:00,2025-09-22T04:13:17+08:00,老字号保护得好，有传承,"老字号,传承,保护",11,urban_governance,culture,期待,1.0,positive,1.0,high,0.86,True,宜昌,relevant,商务住宅,5,0,住宅小区,,T2,香山·福久源,main,111.3603,30.6485,534533.9,3.3920605e+06,香山·福久源,商务住宅,0.99,Very Positive,0.11,怀旧认同,怀旧认同,,
e1284,xiling_wujia,dianping,2025-09-17T12:21:24+08:00,2025-09-17T12:21:24+08:00,新修的滨江绿道走起来很舒服，规划得不错,"新修,绿道,滨江,舒服,不错",19,urban_operation,facility,喜爱,0.86,positive,0.86,medium,0.89,True,宜昌,relevant,生活服务,2,4,邮局,,T2,中国邮政(三峡大学邮政支局),main,111.3078,30.7244,529478.5,3.4004575e+06,中国邮政(三峡大学邮政支局),生活服务,0.83,Very Positive,0.19,喜悦满意,喜悦满意,,
e1285,xiling_wujia,xiaohongshu,2025-09-29T20:11:44+08:00,2025-09-29T20:11:44+08:00,夜间道路标识反光清晰，开车省心,"省心,反光,标识,开车,夜间",15,urban_renewal,facility,期待,1.0,positive,1.0,high,0.97,True,宜昌,relevant,交通设施服务,8,1,公交车站相关,,T2,深圳路(公交站),main,111.3099,30.7053,529689.75,3.3983402e+06,深圳路(公交站),交通设施服务,0.95,Very Positive,0.15,喜悦满意,喜悦满意,,
e1286,xiling_wujia,weibo,2025-09-16T20:45:54+08:00,2025-09-16T20:45:54+08:00,物业服务到位，响应及时,"服务到位,响应,物业,及时",11,urban_governance,service,喜爱,0.56,positive,0.56,high,0.91,True,宜昌,relevant,交通设施服务,8,0,公交车站相关,,T2,市二医院(白龙岗院区)(公交站),main,111.2992,30.7015,528663.25,3.3979158e+06,市二医院(白龙岗院区)(公交站),交通设施服务,0.68,Positive,0.11,不满抱怨,不满抱怨,,
e1287,xiling_wujia,dianping,2025-09-30T09:59:23+08:00,2025-09-30T09:59:23+08:00,节日人多拥挤差点出事,"人多,出事,拥挤,差点,节日",10,urban_renewal,event,失望,0.8,negative,0.8,medium,0.89,True,宜昌,relevant,商务住宅,2,3,住宅小区,,T2,东辰心语,main,111.3427,30.6542,532848.2,3.3926905e+06,东辰心语,商务住宅,0.2,Very Negative,0.1,不满抱怨,不满抱怨,,
e1288,xiling_wujia,dianping,2025-09-29T14:20:08+08:00,2025-09-29T14:20:08+08:00,剧院演出水准很高，推荐,"水准,剧院,演出,推荐",11,urban_planning,culture,满足,1.0,positive,1.0,high,0.97,True,宜昌,relevant,交通设施服务,30,0,公交车站相关,,T2,夷陵大道果园一路口(公交站),main,111.29,30.7008,527779.9,3.3978368e+06,夷陵大道果园一路口(公交站),交通设施服务,0.99,Very Positive,0.11,喜悦满意,喜悦满意,,
e1289,xiling_wujia,meituan,2025-09-20T14:48:05+08:00,2025-09-20T14:48:05+08:00,文化节组织有序，体验棒,"文化节,有序,体验,组织",11,urban_governance,event,满足,1.0,positive,1.0,high,0.94,True,宜昌,relevant,科教文化服务,2,2,小学,,T2,宜昌市珠海路小学,main,111.3129,30.7139,529971.06,3.3992915e+06,宜昌市珠海路小学,科教文化服务,1.0,Very Positive,0.11,喜悦满意,喜悦满意,,
e1290,xiling_wujia,meituan,2025-09-20T17:37:49+08:00,2025-09-20T17:37:49+08:00,普通水平,"普通,水平",4,urban_operation,facility,好奇,0.298,neutral,0.298,low,0.97,True,宜昌,relevant,科教文化服务,10,1,中学,,T2,宜昌市第十七中学,main,111.3877,30.6524,537161.06,3.3925025e+06,宜昌市第十七中学,科教文化服务,0.43,Neutral,0.04,其他,其他,,
e1291,xiling_wujia,dianping,2025-09-20T05:32:45+08:00,2025-09-20T05:32:45+08:00,充电桩坏了好几个一直没人修,"没人修,充电,好几个,一直",13,urban_operation,facility,失望,1.0,negative,1.0,low,0.82,True,宜昌,relevant,政府机构及社会团体,5,2,验车场,,T2,万民机动车检测站,main,111.3614,30.6696,534629.56,3.394396e+06,万民机动车检测站,政府机构及社会团体,0.04,Very Negative,0.13,不满抱怨,不满抱怨,,
e1292,xiling_wujia,weibo,2025-09-23T01:13:50+08:00,2025-09-23T01:13:50+08:00,一般水平,"水平,一般",4,urban_planning,environment,好奇,0.298,neutral,0.298,high,0.95,True,宜昌,relevant,金融保险服务,2,2,广发银行,,T2,广发银行(宜昌分行),main,111.3189,30.6695,530558.9,3.39438e+06,广发银行(宜昌分行),金融保险服务,0.43,Neutral,0.04,其他,其他,,
e1293,xiling_wujia,12345,2025-09-23T14:54:21+08:00,2025-09-23T14:54:21+08:00,这家店服务态度差，不会再来了,"服务态度,再来,这家,不会",14,urban_operation,service,失望,1.0,negative,1.0,medium,0.88,True,宜昌,relevant,休闲娱乐,5,7,酒吧,,T2,西海岸酒吧,main,111.2777,30.7038,526607.0,3.3981695e+06,西海岸酒吧,休闲娱乐,0.01,Very Negative,0.14,不满抱怨,不满抱怨,,
e1294,xiling_wujia,meituan,2025-09-19T17:40:45+08:00,2025-09-19T17:40:45+08:00,快递丢件了客服推诿扯皮,"丢件,扯皮,快递,推诿,客服",11,urban_operation,service,失望,1.0,negative,1.0,medium,0.8,True,宜昌,relevant,生活服务,11,3,洗浴推拿场所,,T2,东方汇,main,111.363,30.6348,534802.6,3.390542e+06,东方汇,生活服务,0.01,Very Negative,0.11,不满抱怨,不满抱怨,,
e1295,xiling_wujia,meituan,2025-09-26T11:16:53+08:00,2025-09-26T11:16:53+08:00,井盖松动没人处理，差点绊倒,"井盖,绊倒,松动,差点,处理",13,urban_operation,facility,愤怒,1.0,negative,1.0,low,0.9,True,宜昌,relevant,政府机构及社会团体,14,4,地市级政府及事业单位,,T2,宜昌市商务局,main,111.305,30.7068,529219.06,3.3985072e+06,宜昌市商务局,政府机构及社会团体,0.02,Very Negative,0.13,不满抱怨,不满抱怨,,
e1296,xiling_wujia,dianping,2025-09-22T01:23:02+08:00,2025-09-22T01:23:02+08:00,营业十二小时,"十二,营业,小时",6,urban_governance,facility,好奇,0.242,neutral,0.242,high,0.96,True,宜昌,relevant,金融保险服务,0,0,银行,,T2,湖北银行(自贸区支行),main,111.3082,30.7076,529523.25,3.3986015e+06,湖北银行(自贸区支行),金融保险服务,0.47,Neutral,0.06,其他,其他,,
e1297,xiling_wujia,dianping,2025-10-03T08:24:53+08:00,2025-10-03T08:24:53+08:00,普通水平,"普通,水平",4,urban_operation,facility,好奇,0.298,neutral,0.298,medium,0.81,True,宜昌,relevant,商务住宅,6,2,住宅小区,,T2,宜昌中心·雍华阁,main,111.2778,30.7024,526611.25,3.3980168e+06,宜昌中心·雍华阁,商务住宅,0.43,Neutral,0.04,其他,其他,,
