id_e,scope,source,created_at,publish_time,text,keywords,text_length,domain,element,primary_emotion,emotion_intensity,polarity_hint,intensity,urban_value,l1_confidence,has_location,location_mentioned,relevance,relevance_category,like_count,comment_count,tags,url,time_label,area_seed,area_tag,zone,lon,lat,x_cgcs2000,y_cgcs2000,spatial_hotspot,spatial_type,score,polarity,l2_confidence,emotion_type,category,target_type,target_detail
e1417,xiling_wujia,meituan,2026-05-04T06:04:37+08:00,2026-05-04T06:04:37+08:00,城区道路修好后通畅多了,"修好,通畅,城区,道路",11,urban_operation,event,满足,1.0,positive,1.0,high,0.603,True,宜昌,relevant,体育休闲服务,7,3,医疗保健用品,,T3,惠耳听力助听器(宜昌CBD店),main,general,111.2871,30.7096,527502.2,3.3988102e+06,惠耳听力助听器(宜昌CBD店),体育休闲服务,0.98,Very Positive,0.11,喜悦满意,喜悦满意,,
e1418,xiling_wujia,xiaohongshu,2026-05-02T09:30:25+08:00,2026-05-02T09:30:25+08:00,也就那样吧,那样,5,urban_planning,service,中性,0.242,neutral,0.242,low,0.438,True,宜昌,relevant,商务住宅,3,3,住宅小区,,T3,华鹏·梧桐邑九棠府,main,general,111.3713,30.636,535598.3,3.3906795e+06,华鹏·梧桐邑九棠府,商务住宅,0.53,Neutral,0.05,其他,其他,,
e1419,xiling_wujia,weibo,2026-05-06T20:51:57+08:00,2026-05-06T20:51:57+08:00,感觉一般,"感觉,一般",4,urban_operation,service,中性,0.27,neutral,0.27,low,0.439,True,宜昌,relevant,购物服务,4,5,建材五金市场,,T3,泰丰陶瓷城,main,general,111.3649,30.6248,534980.44,3.3894382e+06,泰丰陶瓷城,购物服务,0.55,Neutral,0.04,其他,其他,,
e1420,xiling_wujia,meituan,2026-05-04T22:36:46+08:00,2026-05-04T22:36:46+08:00,西陵这边生活方便，喜欢,"西陵,这边,方便,喜欢,生活",11,urban_governance,facility,喜爱,1.0,positive,1.0,medium,0.461,True,宜昌,relevant,交通设施服务,12,3,公共停车场,,T3,宜昌市第二人民医院(白龙岗院区)停车场,main,general,111.2976,30.7033,528508.94,3.3981195e+06,宜昌市第二人民医院(白龙岗院区)停车场,交通设施服务,0.9,Very Positive,0.11,喜悦满意,喜悦满意,,
e1421,xiling_wujia,meituan,2026-05-02T12:28:33+08:00,2026-05-02T12:28:33+08:00,城区道路修好后通畅多了,"修好,通畅,城区,道路",11,urban_governance,service,满足,1.0,positive,1.0,medium,0.532,True,宜昌,relevant,政府机构及社会团体,21,0,地市级政府及事业单位,,T3,宜昌市审计局,main,general,111.2828,30.7034,527090.3,3.3981225e+06,宜昌市审计局,政府机构及社会团体,0.98,Very Positive,0.11,喜悦满意,喜悦满意,,
e1422,xiling_wujia,dianping,2026-05-06T15:24:09+08:00,2026-05-06T15:24:09+08:00,城区施工吵死了，半夜还轰,"吵死,半夜,城区,施工",12,urban_operation,event,失望,0.98,negative,0.98,low,0.54,True,宜昌,relevant,休闲娱乐,4,2,电影院,,T3,天河国际影城(夷陵大道店),main,general,111.2849,30.7068,527287.8,3.3984975e+06,天河国际影城(夷陵大道店),休闲娱乐,0.11,Very Negative,0.12,失望厌恶,失望厌恶,,
e1423,xiling_wujia,dianping,2026-05-06T23:08:44+08:00,2026-05-06T23:08:44+08:00,社区医院服务态度很好，点赞,"点赞,服务态度,社区,医院",13,urban_renewal,service,喜爱,1.0,positive,1.0,low,0.456,True,宜昌,relevant,生活服务,17,2,洗浴推拿场所,,T3,东方汇,main,general,111.3634,30.6357,534840.94,3.3906438e+06,东方汇,生活服务,0.98,Very Positive,0.13,喜悦满意,喜悦满意,,
e1424,xiling_wujia,dianping,2026-05-02T04:52:53+08:00,2026-05-02T04:52:53+08:00,伍家发展快，变化大,"伍家,变化,发展",9,urban_operation,culture,喜爱,1.0,positive,1.0,low,0.453,True,宜昌,relevant,科教文化服务,6,4,文化宫,,T3,葛洲坝青少年宫,main,general,111.2855,30.7269,527341.8,3.400729e+06,葛洲坝青少年宫,科教文化服务,0.97,Very Positive,0.09,喜悦满意,喜悦满意,,
e1425,xiling_wujia,meituan,2026-05-04T10:07:28+08:00,2026-05-04T10:07:28+08:00,灯光秀很震撼，点赞,"点赞,震撼,灯光",9,urban_operation,event,喜爱,1.0,positive,1.0,medium,0.464,True,宜昌,relevant,体育休闲服务,6,3,卫生院,,T3,西陵区西陵社区卫生服务中心,main,general,111.2955,30.7121,528302.56,3.3990952e+06,西陵区西陵社区卫生服务中心,体育休闲服务,1.0,Very Positive,0.09,喜悦满意,喜悦满意,,
e1426,xiling_wujia,dianping,2026-05-02T23:14:04+08:00,2026-05-02T23:14:04+08:00,城区施工吵死了，半夜还轰,"吵死,半夜,城区,施工",12,urban_governance,service,愤怒,0.98,negative,0.98,medium,0.575,True,宜昌,relevant,政府机构及社会团体,0,1,政府机关相关,,T3,宜昌市西陵区人民政府政务服务中心,main,general,111.2895,30.708,527735.2,3.3986408e+06,宜昌市西陵区人民政府政务服务中心,政府机构及社会团体,0.11,Very Negative,0.12,失望厌恶,失望厌恶,,
e1427,xiling_wujia,meituan,2026-05-04T05:16:47+08:00,2026-05-04T05:16:47+08:00,这片城区配套越来越完善了,"这片,城区,配套,完善,越来越",12,urban_operation,event,喜爱,1.0,positive,1.0,medium,0.462,True,宜昌,relevant,体育休闲服务,1,3,综合医院,,T3,宜昌市第三人民医院,main,general,111.3111,30.6903,529804.2,3.3966772e+06,宜昌市第三人民医院,体育休闲服务,0.94,Very Positive,0.12,期待建议,期待建议,,
e1428,xiling_wujia,dianping,2026-05-06T00:57:00+08:00,2026-05-06T00:57:00+08:00,城区绿化提升明显，舒服,"绿化,城区,舒服,提升,明显",11,urban_renewal,service,喜爱,1.0,positive,1.0,medium,0.473,True,宜昌,relevant,商务住宅,17,0,住宅小区,,T3,东南岸,main,general,111.3422,30.669,532796.75,3.3943232e+06,东南岸,商务住宅,0.99,Very Positive,0.11,期待建议,期待建议,,
e1429,xiling_wujia,xiaohongshu,2026-05-01T22:05:54+08:00,2026-05-01T22:05:54+08:00,伍家发展快，变化大,"伍家,变化,发展",9,urban_renewal,service,满足,1.0,positive,1.0,high,0.571,True,宜昌,relevant,体育休闲服务,4,0,药房,,T3,宜草堂大药房(西陵二路店),main,general,111.2845,30.711,527249.75,3.3989725e+06,宜草堂大药房(西陵二路店),体育休闲服务,0.97,Very Positive,0.09,喜悦满意,喜悦满意,,
e1430,xiling_wujia,12345,2026-05-06T18:38:54+08:00,2026-05-06T18:38:54+08:00,普通,普通,2,urban_operation,facility,中性,0.242,neutral,0.242,low,0.472,True,宜昌,relevant,体育休闲服务,6,6,综合医院,,T3,湖北三峡职业技术学院附属医院,main,general,111.3205,30.6936,530704.0,3.3970538e+06,湖北三峡职业技术学院附属医院,体育休闲服务,0.53,Neutral,0.02,其他,其他,,
e1431,xiling_wujia,dianping,2026-05-02T22:28:00+08:00,2026-05-02T22:28:00+08:00,西陵这边生活方便，喜欢,"西陵,这边,方便,喜欢,生活",11,urban_operation,service,期待,1.0,positive,1.0,high,0.474,True,宜昌,relevant,公司企业,8,3,公司,,T3,浙江二建宜昌钢结构有限公司,main,general,111.3235,30.7069,530986.1,3.3985285e+06,浙江二建宜昌钢结构有限公司,公司企业,0.9,Very Positive,0.11,喜悦满意,喜悦满意,,
e1432,xiling_wujia,meituan,2026-05-05T19:03:58+08:00,2026-05-05T19:03:58+08:00,便利店 24 小时营业，方便,"24,便利店,营业,方便,小时",14,urban_operation,service,喜爱,0.82,positive,0.82,high,0.433,True,宜昌,relevant,生活服务,2,1,生活服务场所,,T3,美沭MeiShu,main,wuyue_square,111.3295,30.7405,531549.2,3.4022542e+06,美沭MeiShu,生活服务,0.81,Very Positive,0.14,喜悦满意,喜悦满意,,
e1433,xiling_wujia,dianping,2026-05-04T06:03:18+08:00,2026-05-04T06:03:18+08:00,店员热情周到，购物体验好,"热情周到,店员,购物,体验",12,urban_governance,service,喜爱,1.0,positive,1.0,high,0.471,True,宜昌,relevant,购物服务,13,0,家具城,,T3,金都建材家居广场,main,general,111.36,30.632,534509.75,3.3902352e+06,金都建材家居广场,购物服务,0.99,Very Positive,0.12,喜悦满意,喜悦满意,,
e1434,xiling_wujia,dianping,2026-05-06T13:12:23+08:00,2026-05-06T13:12:23+08:00,这片城区配套越来越完善了,"这片,城区,配套,完善,越来越",12,urban_operation,service,喜爱,1.0,positive,1.0,medium,0.511,True,宜昌,relevant,休闲娱乐,9,3,健身中心,,T3,雷特健身(步行街店),main,general,111.2809,30.7008,526914.3,3.3978388e+06,雷特健身(步行街店),休闲娱乐,0.94,Very Positive,0.12,期待建议,期待建议,,
e1435,xiling_wujia,12345,2026-05-03T06:53:13+08:00,2026-05-03T06:53:13+08:00,下水道臭气熏天没人管，失望,"臭气熏天,没人管,下水道,失望",13,urban_operation,culture,失望,1.0,negative,1.0,low,0.479,True,宜昌,relevant,科教文化服务,11,2,小学,,T3,宜昌市伍家岗区外国语小学,main,general,111.3612,30.6392,534628.9,3.3910338e+06,宜昌市伍家岗区外国语小学,科教文化服务,0.0,Very Negative,0.13,失望厌恶,失望厌恶,,
e1436,xiling_wujia,dianping,2026-05-03T06:19:38+08:00,2026-05-03T06:19:38+08:00,下水道臭气熏天没人管，失望,"臭气熏天,没人管,下水道,失望",13,urban_governance,service,愤怒,1.0,negative,1.0,low,0.469,True,宜昌,relevant,政府机构及社会团体,9,4,公安警察,,T3,万寿桥派出所,main,general,111.3151,30.6788,530194.44,3.3954082e+06,万寿桥派出所,政府机构及社会团体,0.0,Very Negative,0.13,失望厌恶,失望厌恶,,
e1437,xiling_wujia,xiaohongshu,2026-05-02T05:05:17+08:00,2026-05-02T05:05:17+08:00,城区绿化提升明显，舒服,"绿化,城区,舒服,提升,明显",11,urban_operation,service,喜爱,1.0,positive,1.0,low,0.505,True,宜昌,relevant,餐饮服务,17,4,综合酒楼,,T3,荣华家常菜馆(东郡店),main,general,111.3576,30.6378,534281.8,3.3908722e+06,荣华家常菜馆(东郡店),餐饮服务,0.99,Very Positive,0.11,期待建议,期待建议,,
e1438,xiling_wujia,xiaohongshu,2026-05-02T02:03:28+08:00,2026-05-02T02:03:28+08:00,伍家堵车堵到怀疑人生，太差,"伍家,堵车,人生,怀疑",13,urban_operation,service,失望,1.0,negative,1.0,high,0.496,True,宜昌,relevant,餐饮服务,6,7,中餐厅,,T3,新天地美食城(凝聚新天地店),main,general,111.3089,30.7311,529585.94,3.4011978e+06,新天地美食城(凝聚新天地店),餐饮服务,0.1,Very Negative,0.13,焦虑担忧,焦虑担忧,,
e1439,xiling_wujia,dianping,2026-05-02T03:28:03+08:00,2026-05-02T03:28:03+08:00,文化节组织有序，体验棒,"文化节,有序,体验,组织",11,urban_operation,event,喜爱,1.0,positive,1.0,high,0.472,True,宜昌,relevant,休闲娱乐,15,6,休闲场所,,T3,长江电力职工活动中心,main,general,111.2758,30.7314,526417.75,3.4012325e+06,长江电力职工活动中心,休闲娱乐,1.0,Very Positive,0.11,喜悦满意,喜悦满意,,
e1440,xiling_wujia,dianping,2026-05-01T14:46:58+08:00,2026-05-01T14:46:58+08:00,剧院音响效果差，失望,"音响效果,剧院,失望",10,urban_operation,culture,愤怒,0.83,negative,0.83,low,0.53,True,宜昌,relevant,住宿服务,2,2,经济型连锁酒店,,T3,茉莉花开连锁酒店(宜昌万达店),main,general,111.295,30.6945,528258.5,3.3971402e+06,茉莉花开连锁酒店(宜昌万达店),住宿服务,0.26,Negative,0.1,失望厌恶,失望厌恶,,
e1441,xiling_wujia,12345,2026-05-06T12:59:50+08:00,2026-05-06T12:59:50+08:00,西陵这边生活方便，喜欢,"西陵,这边,方便,喜欢,生活",11,urban_operation,service,喜爱,1.0,positive,1.0,low,0.563,True,宜昌,relevant,住宿服务,1,1,便民商店/便利店,,T3,7天优品酒店(宜昌CBD商务中心店),main,general,111.2801,30.7103,526835.25,3.3988865e+06,7天优品酒店(宜昌CBD商务中心店),住宿服务,0.9,Very Positive,0.11,喜悦满意,喜悦满意,,
e1442,xiling_wujia,xiaohongshu,2026-05-06T05:33:25+08:00,2026-05-06T05:33:25+08:00,伍家堵车堵到怀疑人生，太差,"伍家,堵车,人生,怀疑",13,urban_operation,service,失望,1.0,negative,1.0,low,0.507,True,宜昌,relevant,住宿服务,17,1,宾馆酒店,,T3,宜昌久宏宾馆,main,general,111.3582,30.6566,534335.0,3.39296e+06,宜昌久宏宾馆,住宿服务,0.1,Very Negative,0.13,焦虑担忧,焦虑担忧,,
e1443,xiling_wujia,dianping,2026-05-01T14:52:48+08:00,2026-05-01T14:52:48+08:00,这片城区配套越来越完善了,"这片,城区,配套,完善,越来越",12,urban_operation,event,期待,1.0,positive,1.0,medium,0.479,True,宜昌,relevant,体育休闲服务,4,4,医疗保健服务场所,,T3,宜昌市中心血站(大连路),main,general,111.3142,30.7002,530099.6,3.397774e+06,宜昌市中心血站(大连路),体育休闲服务,0.94,Very Positive,0.12,期待建议,期待建议,,
e1444,xiling_wujia,weibo,2026-05-05T01:15:00+08:00,2026-05-05T01:15:00+08:00,学校新换了课桌椅，孩子们开心,"课桌椅,新换,开心,学校,孩子",14,urban_operation,service,期待,1.0,positive,1.0,low,0.494,True,宜昌,relevant,生活服务,5,2,生活服务场所,,T3,伍投·璞境营销中心,main,general,111.3617,30.6536,534669.25,3.3926295e+06,伍投·璞境营销中心,生活服务,0.99,Very Positive,0.14,喜悦满意,喜悦满意,,
e1445,xiling_wujia,meituan,2026-05-02T05:42:44+08:00,2026-05-02T05:42:44+08:00,西陵这边生活方便，喜欢,"西陵,这边,方便,喜欢,生活",11,urban_operation,environment,满足,1.0,positive,1.0,high,0.462,True,宜昌,relevant,风景名胜,0,0,公园,,T3,桔山公园,main,general,111.2935,30.7344,528107.3,3.4015688e+06,桔山公园,风景名胜,0.9,Very Positive,0.11,喜悦满意,喜悦满意,,
e1446,xiling_wujia,meituan,2026-05-04T15:01:11+08:00,2026-05-04T15:01:11+08:00,普通,普通,2,urban_operation,service,中性,0.242,neutral,0.242,low,0.456,True,宜昌,relevant,住宿服务,6,1,宾馆酒店,,T3,宜昌东鸿快捷酒店,main,general,111.3938,30.6478,537751.1,3.3919972e+06,宜昌东鸿快捷酒店,住宿服务,0.53,Neutral,0.02,其他,其他,,
e1447,xiling_wujia,dianping,2026-05-05T21:08:29+08:00,2026-05-05T21:08:29+08:00,公交站牌更新了，线路清楚多了,"公交站,线路,更新,清楚",14,urban_governance,facility,满足,0.66,positive,0.66,high,0.515,True,宜昌,relevant,购物服务,3,5,超市,,T3,永辉超市(湖北宜昌市宜昌兴发广场店),main,zhongnan_road,111.3249,30.6798,531135.44,3.395522e+06,永辉超市(湖北宜昌市宜昌兴发广场店),购物服务,0.73,Positive,0.14,喜悦满意,喜悦满意,,
e1448,xiling_wujia,dianping,2026-05-06T00:15:15+08:00,2026-05-06T00:15:15+08:00,这家老字号味道正宗，强烈推荐,"老字号,强烈推荐,正宗,味道,这家",14,urban_governance,service,满足,0.9,positive,0.9,medium,0.567,True,宜昌,relevant,政府机构及社会团体,7,0,地市级政府及事业单位,,T3,宜昌市商务局,main,general,111.3069,30.7081,529396.94,3.3986538e+06,宜昌市商务局,政府机构及社会团体,0.85,Very Positive,0.14,怀旧认同,怀旧认同,,
e1449,xiling_wujia,weibo,2026-05-03T23:28:16+08:00,2026-05-03T23:28:16+08:00,营业十二小时,"十二,营业,小时",6,urban_operation,event,中性,0.242,neutral,0.242,low,0.473,True,宜昌,relevant,体育休闲服务,5,2,专科医院,,T3,宜昌春华牛皮癣中医专科医院,main,general,111.3553,30.6538,534052.5,3.3926455e+06,宜昌春华牛皮癣中医专科医院,体育休闲服务,0.47,Neutral,0.06,其他,其他,,
e1450,xiling_wujia,dianping,2026-05-02T14:54:59+08:00,2026-05-02T14:54:59+08:00,城区施工吵死了，半夜还轰,"吵死,半夜,城区,施工",12,urban_operation,event,失望,0.98,negative,0.98,high,0.525,True,宜昌,relevant,体育休闲服务,8,1,口腔医院,,T3,邵莉平口腔,main,general,111.3569,30.6386,534214.3,3.390961e+06,邵莉平口腔,体育休闲服务,0.11,Very Negative,0.12,失望厌恶,失望厌恶,,
e1451,xiling_wujia,dianping,2026-05-01T10:25:58+08:00,2026-05-01T10:25:58+08:00,价格普通,"普通,价格",4,urban_operation,culture,中性,0.298,neutral,0.298,high,0.528,True,宜昌,relevant,科教文化服务,0,0,培训机构,,T3,你好酒店(宜昌星光天地店),main,general,111.2919,30.6956,527964.6,3.3972632e+06,你好酒店(宜昌星光天地店),科教文化服务,0.57,Neutral,0.04,其他,其他,,
e1452,xiling_wujia,xiaohongshu,2026-05-02T02:56:26+08:00,2026-05-02T02:56:26+08:00,普通,普通,2,urban_operation,service,中性,0.242,neutral,0.242,low,0.453,True,宜昌,relevant,生活服务,2,1,生活服务场所,,T3,顺丰速运(白沙路店),main,general,111.3497,30.6514,533518.4,3.3923782e+06,顺丰速运(白沙路店),生活服务,0.53,Neutral,0.02,其他,其他,,
e1453,xiling_wujia,weibo,2026-05-03T13:57:40+08:00,2026-05-03T13:57:40+08:00,营业十二小时,"十二,营业,小时",6,urban_operation,culture,中性,0.242,neutral,0.242,high,0.467,True,宜昌,relevant,科教文化服务,13,3,美术馆,,T3,一二美术馆,main,general,111.3665,30.642,535130.5,3.391338e+06,一二美术馆,科教文化服务,0.47,Neutral,0.06,其他,其他,,
e1454,xiling_wujia,xiaohongshu,2026-05-03T13:58:25+08:00,2026-05-03T13:58:25+08:00,学校新换了课桌椅，孩子们开心,"课桌椅,新换,开心,学校,孩子",14,urban_operation,service,喜爱,1.0,positive,1.0,high,0.592,True,宜昌,relevant,住宿服务,24,0,宾馆酒店,,T3,宜昌锦悦商务酒店,main,general,111.2843,30.7125,527231.0,3.399132e+06,宜昌锦悦商务酒店,住宿服务,0.99,Very Positive,0.14,喜悦满意,喜悦满意,,
e1455,xiling_wujia,xiaohongshu,2026-05-04T05:29:06+08:00,2026-05-04T05:29:06+08:00,一般般,一般般,3,urban_operation,service,好奇,0.2,neutral,0.2,medium,0.489,True,宜昌,relevant,购物服务,0,0,公司,,T3,欧亚达家居(宜昌西陵旗舰店),main,general,111.2933,30.7191,528089.56,3.3998732e+06,欧亚达家居(宜昌西陵旗舰店),购物服务,0.5,Neutral,0.03,其他,其他,,
e1456,xiling_wujia,meituan,2026-05-01T04:42:29+08:00,2026-05-01T04:42:29+08:00,西陵停车难到崩溃，绕一小时,"停车难,西陵,崩溃,小时",13,urban_renewal,event,失望,1.0,negative,1.0,low,0.44,True,宜昌,relevant,体育休闲服务,19,3,综合医院,,T3,宜昌长航医院东院,main,general,111.3275,30.6697,531388.9,3.3943995e+06,宜昌长航医院东院,体育休闲服务,0.1,Very Negative,0.13,不满抱怨,不满抱怨,,
e1457,xiling_wujia,dianping,2026-05-04T23:11:07+08:00,2026-05-04T23:11:07+08:00,万达影城排队半小时，体验极差,"万达,极差,影城,半小时,排队",14,urban_governance,service,愤怒,1.0,negative,1.0,medium,0.56,True,宜昌,relevant,金融保险服务,10,2,中国银行,,T3,中国银行(宜昌伍家支行),main,wanda_plaza,111.3036,30.6844,529085.56,3.3960188e+06,中国银行(宜昌伍家支行),金融保险服务,0.05,Very Negative,0.14,不满抱怨,不满抱怨,,
e1458,xiling_wujia,xiaohongshu,2026-05-02T01:51:17+08:00,2026-05-02T01:51:17+08:00,国庆活动办得热闹喜庆,"办得,喜庆,热闹,国庆,活动",10,urban_operation,event,期待,0.92,positive,0.92,high,0.601,True,宜昌,relevant,体育休闲服务,7,7,医疗保健用品,,T3,海之声助听器(宜昌旗舰中心店),main,general,111.298,30.6843,528550.7,3.3960082e+06,海之声助听器(宜昌旗舰中心店),体育休闲服务,0.86,Very Positive,0.1,喜悦满意,喜悦满意,,
e1459,xiling_wujia,meituan,2026-05-05T16:46:36+08:00,2026-05-05T16:46:36+08:00,这片城区配套越来越完善了,"这片,城区,配套,完善,越来越",12,urban_operation,event,满足,1.0,positive,1.0,low,0.491,True,宜昌,relevant,住宿服务,0,0,宾馆酒店,,T3,金帝商务宾馆,main,general,111.3387,30.6545,532466.0,3.3927158e+06,金帝商务宾馆,住宿服务,0.94,Very Positive,0.12,期待建议,期待建议,,
e1460,xiling_wujia,weibo,2026-05-05T00:56:08+08:00,2026-05-05T00:56:08+08:00,伍家发展快，变化大,"伍家,变化,发展",9,urban_renewal,service,满足,1.0,positive,1.0,medium,0.522,True,宜昌,relevant,商务住宅,1,0,商务写字楼,,T3,清江大厦,main,general,111.2912,30.7109,527896.7,3.3989642e+06,清江大厦,商务住宅,0.97,Very Positive,0.09,喜悦满意,喜悦满意,,
