id_e,scope,source,text,keywords,domain,element,score,polarity,polarity_hint,emotion_intensity,l1_confidence,l2_confidence,emotion_type,category,timestamp,time_label,urban_value,target_type,target_detail,area_tag,zone,has_location,relevance,aspect_primary,aspect_polarity,aspects_json,semantic_target,policy_seed,project_seed,matrix_multi,attribution_confidence,blind_spot,lon,lat
ermawu_T1_00425,ermawu,sim_ermawu_l3l4,施工快收尾了，忍忍,施工扰民,urban_governance,环境,0.552,Neutral,neu,0.675,0.722,0.788,急,历史街区,2025-02-05,2025-02 春节·二马路一期开街爆满,0.86,aspect,施工扰民,ermawu,ermawu,1,1,施工扰民,neu,"[""施工扰民""]",施工扰民,城市体检评估管理办法(施工期扰民),老旧小区改造;施工组织优化,"[[""urban_governance"", ""环境"", ""主""], [""urban_renewal"", ""设施"", ""次""]]",0.79,0,111.274377,30.69919
ermawu_T1_00426,ermawu,sim_ermawu_l3l4,业态还在调整中,业态丰富度,urban_operation,服务,0.594,Neutral,neu,0.34,0.773,0.804,急,历史街区,2025-02-03,2025-02 春节·二马路一期开街爆满,0.726,aspect,业态丰富度,ermawu,ermawu,1,1,业态丰富度,neu,"[""业态丰富度""]",业态丰富度,关于持续推进城市更新行动的意见(业态引导),业态多元化引导;业态调整,"[[""urban_operation"", ""服务"", ""主""], [""urban_renewal"", ""服务"", ""次""]]",0.946,0,111.280713,30.693382
ermawu_T1_00427,ermawu,sim_ermawu_l3l4,节假日保洁跟不上,垃圾秩序,urban_governance,环境,0.273,Negative,neg,0.663,0.827,0.814,怒,历史街区,2025-02-01,2025-02 春节·二马路一期开街爆满,0.551,aspect,垃圾秩序,ermawu,ermawu,1,1,垃圾秩序,neg,"[""垃圾秩序""]",垃圾秩序,城市更新行动意见(市容治理),市容环境治理;垃圾分类,"[[""urban_governance"", ""环境"", ""主""], [""urban_governance"", ""服务"", ""次""]]",0.905,0,111.288918,30.6949
ermawu_T1_00428,ermawu,sim_ermawu_l3l4,业态有调性，不低端,业态丰富度,urban_operation,服务,0.71,Positive,pos,0.429,0.938,0.814,喜,历史街区,2025-02-02,2025-02 春节·二马路一期开街爆满,0.735,aspect,业态丰富度,ermawu,ermawu,1,1,业态丰富度,pos,"[""业态丰富度""]",业态丰富度,关于持续推进城市更新行动的意见(业态引导),业态多元化引导;业态调整,"[[""urban_operation"", ""服务"", ""主""], [""urban_renewal"", ""服务"", ""次""]]",0.945,0,111.283139,30.69609
ermawu_T1_00429,ermawu,sim_ermawu_l3l4,保留原貌真有味道，修新如旧做得好,修旧如旧,urban_renewal,文化,0.891,Positive,pos,0.602,0.894,0.723,喜,历史街区,2025-02-03,2025-02 春节·二马路一期开街爆满,0.86,aspect,修旧如旧,ermawu,ermawu,1,1,修旧如旧,pos,"[""修旧如旧""]",修旧如旧,防止大拆大建通知;关于持续推进城市更新行动的意见,历史街区/历史文化街区保护更新,"[[""urban_renewal"", ""文化"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.925,0,111.284391,30.695385
ermawu_T1_00430,ermawu,sim_ermawu_l3l4,五一10万人，体验拉胯,文旅活力,urban_operation,事件,0.085,Very Negative,neg,0.863,0.889,0.76,愁,历史街区,2025-02-02,2025-02 春节·二马路一期开街爆满,0.524,aspect,文旅活力,ermawu,ermawu,1,1,文旅活力,neg,"[""文旅活力""]",文旅活力,"城市更新""十五五""规划(文脉保护;文旅)",文旅品牌;节假日活动组织,"[[""urban_operation"", ""事件"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.852,1,111.27965,30.698505
ermawu_T1_00431,ermawu,sim_ermawu_l3l4,停车勉强能找,停车难,urban_governance,设施,0.422,Neutral,neu,0.59,0.948,0.747,盼,历史街区,2025-02-03,2025-02 春节·二马路一期开街爆满,0.781,aspect,停车难,ermawu,ermawu,1,1,停车难,neu,"[""停车难""]",停车难,完整社区(配套设施补齐);一刻钟生活圈,停车设施补齐;配套完善,"[[""urban_governance"", ""设施"", ""主""], [""urban_planning"", ""设施"", ""次""]]",0.71,0,111.287963,30.69655
ermawu_T1_00432,ermawu,sim_ermawu_l3l4,施工绕行太麻烦,施工扰民,urban_governance,环境,0.365,Very Negative,neg,0.771,0.946,0.81,哀,历史街区,2025-02-03,2025-02 春节·二马路一期开街爆满,0.854,aspect,施工扰民,ermawu,ermawu,1,1,施工扰民,neg,"[""施工扰民""]",施工扰民,城市体检评估管理办法(施工期扰民),老旧小区改造;施工组织优化,"[[""urban_governance"", ""环境"", ""主""], [""urban_renewal"", ""设施"", ""次""]]",0.856,0,111.286494,30.694371
ermawu_T1_00433,ermawu,sim_ermawu_l3l4,业态还在调整中,业态丰富度,urban_operation,服务,0.572,Neutral,neu,0.733,0.785,0.866,盼,历史街区,2025-02-09,2025-02 春节·二马路一期开街爆满,0.612,aspect,业态丰富度,ermawu,ermawu,1,1,业态丰富度,neu,"[""业态丰富度""]",业态丰富度,关于持续推进城市更新行动的意见(业态引导),业态多元化引导;业态调整,"[[""urban_operation"", ""服务"", ""主""], [""urban_renewal"", ""服务"", ""次""]]",0.766,0,111.280061,30.691531
ermawu_T1_00434,ermawu,sim_ermawu_l3l4,盼着开街呢，老街改造进度有点慢,文旅活力,urban_operation,事件,0.548,Neutral,neu,0.508,0.904,0.727,盼,历史街区,2025-02-08,2025-02 春节·二马路一期开街爆满,0.884,aspect,文旅活力,ermawu,ermawu,1,1,文旅活力,neu,"[""文旅活力""]",文旅活力,"城市更新""十五五""规划(文脉保护;文旅)",文旅品牌;节假日活动组织,"[[""urban_operation"", ""事件"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.691,1,111.286286,30.695226
ermawu_T1_00435,ermawu,sim_ermawu_l3l4,原住民迁走，没了生活气,烟火气保留,urban_renewal,文化,0.055,Very Negative,neg,0.833,0.827,0.852,愁,历史街区,2025-02-09,2025-02 春节·二马路一期开街爆满,0.85,aspect,烟火气保留,ermawu,ermawu,1,1,烟火气保留,neg,"[""烟火气保留""]",烟火气保留,防止大拆大建通知(留改拆·留底线),历史街区保护更新;社区营造,"[[""urban_renewal"", ""文化"", ""主""], [""urban_renewal"", ""环境"", ""次""]]",0.703,0,111.280361,30.698108
ermawu_T1_00436,ermawu,sim_ermawu_l3l4,开街后保洁跟上了,垃圾秩序,urban_governance,环境,0.54,Neutral,neu,0.638,0.809,0.913,盼,历史街区,2025-02-06,2025-02 春节·二马路一期开街爆满,0.698,aspect,垃圾秩序,ermawu,ermawu,1,1,垃圾秩序,neu,"[""垃圾秩序""]",垃圾秩序,城市更新行动意见(市容治理),市容环境治理;垃圾分类,"[[""urban_governance"", ""环境"", ""主""], [""urban_governance"", ""服务"", ""次""]]",0.911,0,111.276351,30.702026
ermawu_T1_00437,ermawu,sim_ermawu_l3l4,盼着开街呢，老街改造进度有点慢,文旅活力,urban_operation,事件,0.471,Neutral,neu,0.498,0.817,0.83,急,历史街区,2025-02-05,2025-02 春节·二马路一期开街爆满,0.444,aspect,文旅活力,ermawu,ermawu,1,1,文旅活力,neu,"[""文旅活力""]",文旅活力,"城市更新""十五五""规划(文脉保护;文旅)",文旅品牌;节假日活动组织,"[[""urban_operation"", ""事件"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.885,1,111.284108,30.694845
ermawu_T1_00438,ermawu,sim_ermawu_l3l4,施工期灰尘大,施工扰民,urban_governance,环境,0.167,Negative,neg,0.526,0.826,0.826,哀,历史街区,2025-02-09,2025-02 春节·二马路一期开街爆满,0.885,aspect,施工扰民,ermawu,ermawu,1,1,施工扰民,neg,"[""施工扰民""]",施工扰民,城市体检评估管理办法(施工期扰民),老旧小区改造;施工组织优化,"[[""urban_governance"", ""环境"", ""主""], [""urban_renewal"", ""设施"", ""次""]]",0.879,0,111.277819,30.696607
ermawu_T1_00439,ermawu,sim_ermawu_l3l4,施工快收尾了，忍忍,施工扰民,urban_governance,环境,0.481,Neutral,neu,0.344,0.816,0.89,急,历史街区,2025-02-03,2025-02 春节·二马路一期开街爆满,0.739,aspect,施工扰民,ermawu,ermawu,1,1,施工扰民,neu,"[""施工扰民""]",施工扰民,城市体检评估管理办法(施工期扰民),老旧小区改造;施工组织优化,"[[""urban_governance"", ""环境"", ""主""], [""urban_renewal"", ""设施"", ""次""]]",0.701,0,111.280114,30.700092
ermawu_T1_00440,ermawu,sim_ermawu_l3l4,人多秩序乱，占道,垃圾秩序,urban_governance,环境,0.396,Negative,neg,0.83,0.774,0.792,愁,历史街区,2025-02-10,2025-02 春节·二马路一期开街爆满,0.707,aspect,垃圾秩序,ermawu,ermawu,1,1,垃圾秩序,neg,"[""垃圾秩序""]",垃圾秩序,城市更新行动意见(市容治理),市容环境治理;垃圾分类,"[[""urban_governance"", ""环境"", ""主""], [""urban_governance"", ""服务"", ""次""]]",0.689,0,111.274481,30.697821
ermawu_T1_00441,ermawu,sim_ermawu_l3l4,业态有调性，不低端,业态丰富度,urban_operation,服务,0.86,Very Positive,pos,0.683,0.831,0.883,喜,历史街区,2025-02-08,2025-02 春节·二马路一期开街爆满,0.89,aspect,业态丰富度,ermawu,ermawu,1,1,业态丰富度,pos,"[""业态丰富度""]",业态丰富度,关于持续推进城市更新行动的意见(业态引导),业态多元化引导;业态调整,"[[""urban_operation"", ""服务"", ""主""], [""urban_renewal"", ""服务"", ""次""]]",0.705,0,111.273231,30.698626
ermawu_T1_00442,ermawu,sim_ermawu_l3l4,回迁户型不满意,回迁安置,urban_renewal,服务,0.052,Negative,neg,0.582,0.808,0.782,愁,历史街区,2025-02-01,2025-02 春节·二马路一期开街爆满,0.572,aspect,回迁安置,ermawu,ermawu,1,1,回迁安置,neg,"[""回迁安置""]",回迁安置,防止大拆大建通知(不大规模搬迁原住民),回迁安置;原住民保留,"[[""urban_renewal"", ""服务"", ""主""], [""urban_governance"", ""服务"", ""次""]]",0.857,0,111.282163,30.692892
ermawu_T1_00443,ermawu,sim_ermawu_l3l4,烟火气没了，商业化太重,烟火气保留,urban_renewal,文化,0.181,Very Negative,neg,0.826,0.905,0.861,愁,历史街区,2025-02-02,2025-02 春节·二马路一期开街爆满,0.595,aspect,烟火气保留,ermawu,ermawu,1,1,烟火气保留,neg,"[""烟火气保留""]",烟火气保留,防止大拆大建通知(留改拆·留底线),历史街区保护更新;社区营造,"[[""urban_renewal"", ""文化"", ""主""], [""urban_renewal"", ""环境"", ""次""]]",0.933,0,111.281549,30.692659
ermawu_T1_00444,ermawu,sim_ermawu_l3l4,五一10万人，体验拉胯,文旅活力,urban_operation,事件,0.182,Very Negative,neg,0.602,0.818,0.899,愁,历史街区,2025-02-06,2025-02 春节·二马路一期开街爆满,0.414,aspect,文旅活力,ermawu,ermawu,1,1,文旅活力,neg,"[""文旅活力""]",文旅活力,"城市更新""十五五""规划(文脉保护;文旅)",文旅品牌;节假日活动组织,"[[""urban_operation"", ""事件"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.714,1,111.27673,30.696505
ermawu_T1_00445,ermawu,sim_ermawu_l3l4,业态都同质化了，走哪都一样,业态丰富度,urban_operation,服务,0.252,Negative,neg,0.944,0.848,0.732,怒,历史街区,2025-02-08,2025-02 春节·二马路一期开街爆满,0.65,aspect,业态丰富度,ermawu,ermawu,1,1,业态丰富度,neg,"[""业态丰富度""]",业态丰富度,关于持续推进城市更新行动的意见(业态引导),业态多元化引导;业态调整,"[[""urban_operation"", ""服务"", ""主""], [""urban_renewal"", ""服务"", ""次""]]",0.792,0,111.284952,30.692879
ermawu_T1_00446,ermawu,sim_ermawu_l3l4,期待焕新效果,文旅活力,urban_operation,事件,0.547,Neutral,neu,0.707,0.817,0.834,急,历史街区,2025-02-06,2025-02 春节·二马路一期开街爆满,0.764,aspect,文旅活力,ermawu,ermawu,1,1,文旅活力,neu,"[""文旅活力""]",文旅活力,"城市更新""十五五""规划(文脉保护;文旅)",文旅品牌;节假日活动组织,"[[""urban_operation"", ""事件"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.718,1,111.280046,30.698845
ermawu_T1_00447,ermawu,sim_ermawu_l3l4,盼着开街呢，老街改造进度有点慢,文旅活力,urban_operation,事件,0.54,Neutral,neu,0.615,0.922,0.706,盼,历史街区,2025-02-07,2025-02 春节·二马路一期开街爆满,0.451,aspect,文旅活力,ermawu,ermawu,1,1,文旅活力,neu,"[""文旅活力""]",文旅活力,"城市更新""十五五""规划(文脉保护;文旅)",文旅品牌;节假日活动组织,"[[""urban_operation"", ""事件"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.882,1,111.283969,30.697078
ermawu_T1_00448,ermawu,sim_ermawu_l3l4,期待焕新效果,文旅活力,urban_operation,事件,0.514,Neutral,neu,0.54,0.73,0.815,盼,历史街区,2025-02-05,2025-02 春节·二马路一期开街爆满,0.736,aspect,文旅活力,ermawu,ermawu,1,1,文旅活力,neu,"[""文旅活力""]",文旅活力,"城市更新""十五五""规划(文脉保护;文旅)",文旅品牌;节假日活动组织,"[[""urban_operation"", ""事件"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.707,1,111.277898,30.700716
ermawu_T1_00449,ermawu,sim_ermawu_l3l4,开街垃圾满地没人扫,垃圾秩序,urban_governance,环境,0.053,Very Negative,neg,0.759,0.792,0.723,愁,历史街区,2025-02-05,2025-02 春节·二马路一期开街爆满,0.517,aspect,垃圾秩序,ermawu,ermawu,1,1,垃圾秩序,neg,"[""垃圾秩序""]",垃圾秩序,城市更新行动意见(市容治理),市容环境治理;垃圾分类,"[[""urban_governance"", ""环境"", ""主""], [""urban_governance"", ""服务"", ""次""]]",0.838,0,111.280842,30.694585
ermawu_T1_00450,ermawu,sim_ermawu_l3l4,施工快收尾了，忍忍,施工扰民,urban_governance,环境,0.567,Neutral,neu,0.436,0.731,0.798,盼,历史街区,2025-02-07,2025-02 春节·二马路一期开街爆满,0.72,aspect,施工扰民,ermawu,ermawu,1,1,施工扰民,neu,"[""施工扰民""]",施工扰民,城市体检评估管理办法(施工期扰民),老旧小区改造;施工组织优化,"[[""urban_governance"", ""环境"", ""主""], [""urban_renewal"", ""设施"", ""次""]]",0.88,0,111.284286,30.691045
ermawu_T1_00451,ermawu,sim_ermawu_l3l4,盼着开街呢，老街改造进度有点慢,文旅活力,urban_operation,事件,0.567,Neutral,neu,0.75,0.759,0.853,盼,历史街区,2025-02-04,2025-02 春节·二马路一期开街爆满,0.638,aspect,文旅活力,ermawu,ermawu,1,1,文旅活力,neu,"[""文旅活力""]",文旅活力,"城市更新""十五五""规划(文脉保护;文旅)",文旅品牌;节假日活动组织,"[[""urban_operation"", ""事件"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.774,1,111.273029,30.698388
ermawu_T1_00452,ermawu,sim_ermawu_l3l4,业态还在调整中,业态丰富度,urban_operation,服务,0.557,Neutral,neu,0.725,0.91,0.787,盼,历史街区,2025-02-10,2025-02 春节·二马路一期开街爆满,0.605,aspect,业态丰富度,ermawu,ermawu,1,1,业态丰富度,neu,"[""业态丰富度""]",业态丰富度,关于持续推进城市更新行动的意见(业态引导),业态多元化引导;业态调整,"[[""urban_operation"", ""服务"", ""主""], [""urban_renewal"", ""服务"", ""次""]]",0.746,0,111.277254,30.697015
ermawu_T1_00453,ermawu,sim_ermawu_l3l4,原住民留着，街区还活着,烟火气保留,urban_renewal,文化,0.807,Very Positive,pos,0.702,0.852,0.889,喜,历史街区,2025-02-06,2025-02 春节·二马路一期开街爆满,0.772,aspect,烟火气保留,ermawu,ermawu,1,1,烟火气保留,pos,"[""烟火气保留""]",烟火气保留,防止大拆大建通知(留改拆·留底线),历史街区保护更新;社区营造,"[[""urban_renewal"", ""文化"", ""主""], [""urban_renewal"", ""环境"", ""次""]]",0.914,0,111.281136,30.700508
ermawu_T1_00454,ermawu,sim_ermawu_l3l4,人太多挤得慌，根本走不动,文旅活力,urban_operation,事件,0.2,Very Negative,neg,0.922,0.812,0.711,哀,历史街区,2025-02-09,2025-02 春节·二马路一期开街爆满,0.53,aspect,文旅活力,ermawu,ermawu,1,1,文旅活力,neg,"[""文旅活力""]",文旅活力,"城市更新""十五五""规划(文脉保护;文旅)",文旅品牌;节假日活动组织,"[[""urban_operation"", ""事件"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.777,1,111.284814,30.695608
ermawu_T1_00455,ermawu,sim_ermawu_l3l4,停车太难，绕三圈找不到,停车难,urban_governance,设施,0.31,Negative,neg,0.928,0.795,0.791,怒,历史街区,2025-02-01,2025-02 春节·二马路一期开街爆满,0.53,aspect,停车难,ermawu,ermawu,1,1,停车难,neg,"[""停车难""]",停车难,完整社区(配套设施补齐);一刻钟生活圈,停车设施补齐;配套完善,"[[""urban_governance"", ""设施"", ""主""], [""urban_planning"", ""设施"", ""次""]]",0.79,0,111.276401,30.697807
ermawu_T1_00456,ermawu,sim_ermawu_l3l4,老味道还在，没变味,烟火气保留,urban_renewal,文化,0.955,Very Positive,pos,0.631,0.931,0.74,乐,历史街区,2025-02-07,2025-02 春节·二马路一期开街爆满,0.659,aspect,烟火气保留,ermawu,ermawu,1,1,烟火气保留,pos,"[""烟火气保留""]",烟火气保留,防止大拆大建通知(留改拆·留底线),历史街区保护更新;社区营造,"[[""urban_renewal"", ""文化"", ""主""], [""urban_renewal"", ""环境"", ""次""]]",0.857,0,111.287537,30.693548
ermawu_T1_00457,ermawu,sim_ermawu_l3l4,盼着开街呢，老街改造进度有点慢,文旅活力,urban_operation,事件,0.406,Neutral,neu,0.574,0.763,0.896,急,历史街区,2025-02-01,2025-02 春节·二马路一期开街爆满,0.795,aspect,文旅活力,ermawu,ermawu,1,1,文旅活力,neu,"[""文旅活力""]",文旅活力,"城市更新""十五五""规划(文脉保护;文旅)",文旅品牌;节假日活动组织,"[[""urban_operation"", ""事件"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.705,1,111.274976,30.696557
ermawu_T1_00458,ermawu,sim_ermawu_l3l4,烟火气没了，商业化太重,烟火气保留,urban_renewal,文化,0.382,Very Negative,neg,0.943,0.91,0.836,愁,历史街区,2025-02-07,2025-02 春节·二马路一期开街爆满,0.569,aspect,烟火气保留,ermawu,ermawu,1,1,烟火气保留,neg,"[""烟火气保留""]",烟火气保留,防止大拆大建通知(留改拆·留底线),历史街区保护更新;社区营造,"[[""urban_renewal"", ""文化"", ""主""], [""urban_renewal"", ""环境"", ""次""]]",0.809,0,111.280775,30.698836
ermawu_T1_00459,ermawu,sim_ermawu_l3l4,烟火气没了，商业化太重,烟火气保留,urban_renewal,文化,0.361,Negative,neg,0.853,0.749,0.742,怒,历史街区,2025-02-07,2025-02 春节·二马路一期开街爆满,0.683,aspect,烟火气保留,ermawu,ermawu,1,1,烟火气保留,neg,"[""烟火气保留""]",烟火气保留,防止大拆大建通知(留改拆·留底线),历史街区保护更新;社区营造,"[[""urban_renewal"", ""文化"", ""主""], [""urban_renewal"", ""环境"", ""次""]]",0.901,0,111.282112,30.691093
ermawu_T1_00460,ermawu,sim_ermawu_l3l4,回迁安置拖很久,回迁安置,urban_renewal,服务,0.247,Very Negative,neg,0.528,0.771,0.712,愁,历史街区,2025-02-02,2025-02 春节·二马路一期开街爆满,0.442,aspect,回迁安置,ermawu,ermawu,1,1,回迁安置,neg,"[""回迁安置""]",回迁安置,防止大拆大建通知(不大规模搬迁原住民),回迁安置;原住民保留,"[[""urban_renewal"", ""服务"", ""主""], [""urban_governance"", ""服务"", ""次""]]",0.852,0,111.279695,30.695383
